customer_id,signup_date,acquisition_channel,state,subscription_tier,customer_segment
23280,2023-01-09,Paid Search,NY,Plus,Budget Builder
23281,2023-07-03,Social,GA,Essential,Budget Builder
23282,2025-06-13,Paid Search,IL,Plus,Budget Builder
23283,2025-05-19,Organic,NY,Essential,Credit Improver
23284,2024-06-16,Paid Search,TX,Plus,Budget Builder
23285,2025-09-26,Referral,GA,Essential,Budget Builder
23286,2024-10-24,Paid Search,IL,Essential,Family Planner
23287,2025-08-11,Paid Search,IL,Essential,Investor
23288,2023-03-10,Paid Search,FL,Plus,Credit Improver
23289,2023-10-28,Paid Search,IL,Essential,Investor
23290,2023-01-27,Social,NJ,Premium,Family Planner
23291,2025-07-18,Organic,CA,Essential,Investor
23292,2024-10-15,Paid Search,CA,Essential,Budget Builder
23293,2024-07-06,Paid Search,TX,Plus,Family Planner
23294,2023-04-16,Organic,NJ,Plus,Investor
23295,2024-08-08,Paid Search,NJ,Essential,Credit Improver
23296,2024-07-25,Referral,GA,Essential,Family Planner
23297,2025-03-20,Organic,NY,Essential,Family Planner
23298,2024-09-25,Referral,FL,Premium,Budget Builder
23299,2025-10-31,Paid Search,NJ,Essential,Investor
23300,2025-07-19,Social,FL,Premium,Family Planner
23301,2024-10-20,Partner,FL,Plus,Credit Improver
23302,2025-06-04,Paid Search,TX,Essential,Credit Improver
23303,2023-11-17,Social,IL,Plus,Budget Builder
23304,2024-04-04,Referral,FL,Premium,Credit Improver
23305,2024-08-01,Partner,CA,Essential,Family Planner
23306,2025-05-26,Social,IL,Essential,Family Planner
23307,2025-01-23,Social,CA,Essential,Credit Improver
23308,2023-06-09,Organic,IL,Essential,Budget Builder
23309,2024-04-08,Organic,NJ,Essential,Investor
23310,2025-09-24,Referral,FL,Plus,Budget Builder
23311,2023-08-29,Organic,NJ,Essential,Budget Builder
23312,2025-07-24,Paid Search,NY,Essential,Credit Improver
23313,2025-08-21,Paid Search,FL,Essential,Family Planner
23314,2025-08-16,Paid Search,NY,Essential,Investor
23315,2025-05-14,Partner,IL,Essential,Investor
23316,2024-10-11,Paid Search,CA,Plus,Budget Builder
23317,2023-11-23,Partner,IL,Essential,Investor
23318,2025-05-14,Partner,NJ,Premium,Budget Builder
23319,2024-06-12,Referral,NY,Plus,Investor
23320,2025-05-28,Referral,FL,Premium,Credit Improver
23321,2023-11-30,Organic,GA,Premium,Credit Improver
23322,2025-10-23,Partner,TX,Essential,Investor
23323,2025-05-31,Partner,NJ,Plus,Credit Improver
23324,2023-12-16,Paid Search,IL,Essential,Family Planner
23325,2023-06-23,Organic,NJ,Premium,Credit Improver
23326,2023-04-26,Partner,IL,Plus,Credit Improver
23327,2023-12-27,Partner,GA,Essential,Investor
23328,2023-03-17,Referral,NJ,Essential,Investor
23329,2025-01-25,Referral,NY,Plus,Credit Improver
23330,2023-03-13,Partner,NJ,Plus,Family Planner
23331,2024-03-27,Paid Search,TX,Essential,Budget Builder
23332,2025-06-29,Paid Search,GA,Essential,Budget Builder
23333,2024-01-02,Referral,GA,Plus,Family Planner
23334,2025-04-05,Paid Search,NY,Essential,Credit Improver
23335,2024-10-31,Paid Search,CA,Essential,Budget Builder
23336,2023-04-20,Social,NJ,Essential,Family Planner
23337,2023-02-21,Partner,CA,Essential,Budget Builder
23338,2024-04-11,Paid Search,CA,Plus,Investor
23339,2025-03-28,Paid Search,NJ,Essential,Budget Builder
23340,2025-02-25,Partner,CA,Essential,Budget Builder
23341,2024-07-09,Organic,TX,Essential,Investor
23342,2025-07-17,Paid Search,TX,Plus,Investor
23343,2023-09-16,Paid Search,IL,Essential,Investor
23344,2023-03-06,Paid Search,FL,Plus,Family Planner
23345,2023-06-12,Paid Search,CA,Premium,Investor
23346,2023-02-08,Referral,TX,Essential,Credit Improver
23347,2024-10-26,Paid Search,FL,Premium,Budget Builder
23348,2023-11-16,Paid Search,NY,Plus,Investor
23349,2023-12-26,Paid Search,CA,Essential,Credit Improver
23350,2023-09-26,Partner,CA,Plus,Budget Builder
23351,2023-11-20,Organic,NJ,Essential,Budget Builder
23352,2023-11-22,Partner,FL,Essential,Family Planner
23353,2023-09-14,Organic,IL,Plus,Family Planner
23354,2023-07-19,Paid Search,NY,Plus,Budget Builder
23355,2024-09-01,Partner,TX,Plus,Budget Builder
23356,2025-06-23,Paid Search,GA,Essential,Investor
23357,2023-06-13,Organic,FL,Plus,Credit Improver
23358,2024-09-06,Referral,NJ,Plus,Investor
23359,2023-04-16,Organic,GA,Premium,Investor
23360,2024-11-29,Organic,FL,Plus,Investor
23361,2023-12-30,Paid Search,IL,Essential,Credit Improver
23362,2024-10-21,Referral,GA,Plus,Credit Improver
23363,2024-11-29,Referral,CA,Premium,Family Planner
23364,2025-01-16,Paid Search,CA,Plus,Credit Improver
23365,2025-08-18,Organic,TX,Essential,Budget Builder
23366,2025-07-18,Partner,CA,Premium,Budget Builder
23367,2023-07-28,Organic,TX,Premium,Family Planner
23368,2024-05-05,Social,CA,Plus,Credit Improver
23369,2024-12-03,Organic,GA,Essential,Budget Builder
23370,2024-05-16,Partner,IL,Plus,Budget Builder
23371,2024-10-27,Paid Search,FL,Essential,Budget Builder
23372,2023-08-09,Referral,TX,Essential,Family Planner
23373,2024-03-10,Paid Search,GA,Essential,Credit Improver
23374,2023-10-07,Referral,FL,Essential,Budget Builder
23375,2024-06-07,Paid Search,GA,Essential,Budget Builder
23376,2024-10-28,Paid Search,NY,Plus,Budget Builder
23377,2025-01-01,Referral,FL,Plus,Budget Builder
23378,2023-12-14,Organic,NY,Plus,Family Planner
23379,2025-02-03,Paid Search,NJ,Essential,Budget Builder
23380,2025-07-22,Partner,FL,Essential,Credit Improver
23381,2023-07-02,Partner,GA,Essential,Credit Improver
23382,2024-05-22,Social,CA,Plus,Investor
23383,2023-07-17,Organic,CA,Essential,Family Planner
23384,2024-01-16,Organic,FL,Essential,Family Planner
23385,2025-04-04,Paid Search,FL,Plus,Credit Improver
23386,2025-10-26,Referral,NY,Essential,Budget Builder
23387,2023-07-11,Paid Search,CA,Plus,Credit Improver
23388,2024-06-08,Paid Search,GA,Essential,Family Planner
23389,2023-10-16,Organic,GA,Essential,Investor
23390,2023-04-15,Social,NJ,Plus,Investor
23391,2023-11-09,Paid Search,NJ,Plus,Credit Improver
23392,2023-11-03,Organic,FL,Essential,Credit Improver
23393,2025-03-31,Referral,NY,Plus,Budget Builder
23394,2023-02-05,Organic,TX,Premium,Budget Builder
23395,2025-06-05,Paid Search,CA,Essential,Family Planner
23396,2023-02-04,Referral,CA,Essential,Investor
23397,2024-04-11,Partner,NJ,Essential,Investor
23398,2025-06-15,Paid Search,NJ,Plus,Budget Builder
23399,2023-07-18,Organic,NJ,Plus,Credit Improver
23400,2025-02-06,Organic,FL,Premium,Budget Builder
23401,2023-08-29,Paid Search,TX,Plus,Family Planner
23402,2023-10-21,Referral,TX,Premium,Budget Builder
23403,2025-07-10,Partner,NJ,Premium,Budget Builder
23404,2024-04-12,Paid Search,FL,Essential,Credit Improver
23405,2024-01-02,Referral,GA,Plus,Investor
23406,2023-11-12,Organic,NY,Essential,Family Planner
23407,2025-01-27,Paid Search,GA,Essential,Budget Builder
23408,2024-03-26,Paid Search,GA,Essential,Family Planner
23409,2025-02-16,Organic,IL,Plus,Budget Builder
23410,2025-06-26,Social,FL,Essential,Budget Builder
23411,2024-03-21,Organic,GA,Essential,Credit Improver
23412,2025-08-14,Paid Search,CA,Essential,Budget Builder
23413,2023-03-21,Partner,CA,Essential,Budget Builder
23414,2023-05-18,Organic,NJ,Essential,Investor
23415,2024-10-13,Organic,TX,Essential,Credit Improver
23416,2025-04-30,Social,TX,Essential,Budget Builder
23417,2024-07-05,Paid Search,CA,Essential,Credit Improver
23418,2023-03-15,Organic,CA,Essential,Budget Builder
23419,2023-02-19,Organic,NJ,Plus,Investor
23420,2025-10-30,Organic,TX,Essential,Budget Builder
23421,2024-01-23,Social,IL,Essential,Budget Builder
23422,2024-01-20,Organic,CA,Essential,Budget Builder
23423,2023-10-26,Partner,GA,Essential,Family Planner
23424,2023-12-05,Partner,IL,Essential,Budget Builder
23425,2024-04-18,Paid Search,IL,Premium,Credit Improver
23426,2024-09-07,Social,GA,Essential,Family Planner
23427,2025-08-19,Organic,NJ,Plus,Budget Builder
23428,2025-03-02,Paid Search,NY,Essential,Investor
23429,2023-01-13,Paid Search,IL,Plus,Investor
23430,2024-03-24,Partner,IL,Premium,Budget Builder
23431,2023-06-23,Organic,FL,Plus,Budget Builder
23432,2024-08-17,Partner,NY,Premium,Budget Builder
23433,2025-07-20,Paid Search,NY,Plus,Budget Builder
23434,2023-09-26,Organic,CA,Essential,Family Planner
23435,2024-09-09,Organic,TX,Essential,Budget Builder
23436,2025-02-11,Referral,CA,Premium,Budget Builder
23437,2025-05-14,Social,NY,Essential,Credit Improver
23438,2024-06-09,Social,FL,Essential,Credit Improver
23439,2025-06-06,Partner,NY,Essential,Credit Improver
23440,2024-11-02,Paid Search,GA,Premium,Credit Improver
23441,2023-06-27,Social,CA,Essential,Family Planner
23442,2023-09-16,Referral,NJ,Essential,Investor
23443,2023-09-17,Organic,CA,Essential,Credit Improver
23444,2024-10-04,Organic,CA,Premium,Budget Builder
23445,2023-03-22,Paid Search,CA,Essential,Investor
23446,2023-05-09,Paid Search,TX,Essential,Credit Improver
23447,2024-02-16,Paid Search,NJ,Essential,Budget Builder
23448,2023-11-11,Partner,TX,Essential,Budget Builder
23449,2024-03-30,Organic,IL,Premium,Credit Improver
23450,2024-09-06,Referral,GA,Plus,Family Planner
23451,2025-06-17,Paid Search,FL,Plus,Investor
23452,2025-06-21,Social,TX,Plus,Budget Builder
23453,2025-10-29,Organic,NY,Plus,Credit Improver
23454,2023-08-20,Social,NY,Essential,Budget Builder
23455,2024-09-02,Organic,GA,Premium,Budget Builder
23456,2024-12-30,Paid Search,FL,Essential,Investor
23457,2025-08-22,Partner,NY,Plus,Budget Builder
23458,2025-05-31,Paid Search,NY,Essential,Investor
23459,2023-11-14,Partner,FL,Essential,Investor
23460,2024-06-05,Social,CA,Plus,Family Planner
23461,2024-12-16,Organic,FL,Essential,Investor
23462,2025-06-02,Paid Search,GA,Essential,Family Planner
23463,2023-07-21,Organic,IL,Essential,Budget Builder
23464,2023-04-03,Partner,FL,Premium,Budget Builder
23465,2024-02-23,Organic,IL,Essential,Family Planner
23466,2024-07-04,Partner,IL,Essential,Family Planner
23467,2024-09-17,Referral,NJ,Plus,Investor
23468,2025-04-24,Referral,NJ,Plus,Budget Builder
23469,2025-05-31,Paid Search,TX,Plus,Investor
23470,2024-12-20,Paid Search,FL,Essential,Budget Builder
23471,2025-08-01,Organic,IL,Essential,Family Planner
23472,2024-01-29,Paid Search,NJ,Essential,Budget Builder
23473,2025-03-19,Social,IL,Essential,Budget Builder
23474,2025-05-21,Paid Search,NY,Plus,Investor
23475,2025-05-16,Paid Search,TX,Essential,Investor
23476,2024-07-24,Organic,IL,Plus,Credit Improver
23477,2024-09-25,Social,GA,Essential,Credit Improver
23478,2024-09-23,Partner,FL,Plus,Budget Builder
23479,2025-03-19,Organic,GA,Essential,Credit Improver
23480,2023-11-18,Organic,IL,Essential,Budget Builder
23481,2024-07-27,Organic,FL,Plus,Investor
23482,2025-05-19,Referral,TX,Essential,Budget Builder
23483,2025-01-15,Organic,NY,Essential,Credit Improver
23484,2025-07-25,Social,FL,Plus,Credit Improver
23485,2025-08-16,Referral,FL,Premium,Budget Builder
23486,2023-02-17,Partner,NY,Essential,Budget Builder
23487,2023-07-08,Partner,TX,Plus,Family Planner
23488,2023-10-31,Organic,GA,Essential,Credit Improver
23489,2024-01-04,Paid Search,NY,Essential,Investor
23490,2024-04-04,Paid Search,TX,Plus,Family Planner
23491,2023-09-04,Social,NY,Plus,Budget Builder
23492,2023-09-21,Paid Search,NJ,Essential,Credit Improver
23493,2024-06-13,Referral,CA,Essential,Credit Improver
23494,2025-01-19,Referral,FL,Essential,Budget Builder
23495,2024-02-11,Partner,FL,Premium,Budget Builder
23496,2024-03-28,Organic,FL,Plus,Budget Builder
23497,2025-03-24,Social,TX,Essential,Family Planner
23498,2024-07-31,Social,CA,Plus,Investor
23499,2025-08-22,Referral,GA,Essential,Budget Builder
23500,2023-05-27,Organic,NJ,Plus,Investor
23501,2024-02-10,Partner,GA,Essential,Family Planner
23502,2023-07-02,Referral,CA,Essential,Investor
23503,2023-08-24,Referral,NJ,Plus,Family Planner
23504,2024-09-29,Social,FL,Essential,Investor
23505,2025-08-15,Partner,GA,Premium,Family Planner
23506,2023-06-28,Social,TX,Essential,Investor
23507,2024-03-07,Social,GA,Plus,Family Planner
23508,2024-06-08,Paid Search,CA,Essential,Credit Improver
23509,2025-01-12,Organic,NY,Plus,Budget Builder
23510,2023-11-19,Paid Search,IL,Essential,Family Planner
23511,2024-02-03,Social,TX,Essential,Family Planner
23512,2023-12-03,Organic,IL,Essential,Investor
23513,2023-04-29,Referral,CA,Plus,Investor
23514,2024-02-17,Organic,NY,Essential,Budget Builder
23515,2024-08-02,Partner,FL,Plus,Investor
23516,2023-11-01,Referral,IL,Essential,Credit Improver
23517,2023-07-15,Paid Search,GA,Essential,Family Planner
23518,2023-11-29,Referral,TX,Essential,Budget Builder
23519,2024-09-14,Organic,CA,Plus,Budget Builder
23520,2024-10-19,Partner,FL,Essential,Budget Builder
23521,2024-12-04,Paid Search,GA,Essential,Budget Builder
23522,2025-06-01,Organic,NJ,Essential,Credit Improver
23523,2024-06-07,Organic,FL,Essential,Family Planner
23524,2023-08-05,Organic,CA,Essential,Family Planner
23525,2025-09-16,Referral,FL,Plus,Budget Builder
23526,2024-01-10,Referral,CA,Plus,Family Planner
23527,2023-02-05,Organic,TX,Essential,Credit Improver
23528,2025-02-14,Referral,CA,Plus,Budget Builder
23529,2023-01-28,Paid Search,TX,Premium,Family Planner
23530,2023-03-27,Social,IL,Plus,Family Planner
23531,2023-07-07,Referral,CA,Plus,Budget Builder
23532,2023-11-01,Paid Search,FL,Premium,Budget Builder
23533,2025-02-04,Paid Search,IL,Premium,Investor
23534,2023-03-21,Paid Search,GA,Essential,Family Planner
23535,2023-07-05,Organic,NY,Essential,Budget Builder
23536,2025-10-25,Referral,IL,Essential,Family Planner
23537,2024-07-11,Referral,GA,Essential,Credit Improver
23538,2024-05-23,Paid Search,CA,Plus,Credit Improver
23539,2025-08-28,Organic,FL,Premium,Family Planner
23540,2025-10-22,Social,NJ,Essential,Credit Improver
23541,2023-08-05,Organic,TX,Essential,Budget Builder
23542,2023-09-14,Paid Search,NJ,Essential,Budget Builder
23543,2023-11-20,Partner,IL,Essential,Credit Improver
23544,2023-07-16,Referral,IL,Essential,Family Planner
23545,2024-05-18,Referral,IL,Essential,Budget Builder
23546,2024-11-24,Referral,FL,Plus,Investor
23547,2025-08-16,Paid Search,TX,Essential,Investor
23548,2023-01-18,Paid Search,FL,Essential,Budget Builder
23549,2023-04-17,Organic,CA,Essential,Budget Builder
23550,2023-05-05,Organic,IL,Essential,Investor
23551,2024-04-27,Paid Search,TX,Essential,Family Planner
23552,2025-10-24,Partner,NJ,Essential,Budget Builder
23553,2024-09-18,Referral,GA,Essential,Budget Builder
23554,2023-12-17,Organic,NJ,Essential,Investor
23555,2023-12-17,Paid Search,NJ,Essential,Budget Builder
23556,2024-10-10,Organic,CA,Essential,Budget Builder
23557,2025-06-19,Partner,NY,Plus,Investor
23558,2023-08-16,Paid Search,NJ,Premium,Investor
23559,2023-01-16,Paid Search,FL,Essential,Investor
23560,2024-02-29,Partner,FL,Essential,Budget Builder
23561,2024-04-08,Social,NY,Plus,Investor
23562,2024-12-24,Paid Search,TX,Essential,Investor
23563,2025-03-04,Partner,GA,Plus,Family Planner
23564,2023-06-26,Paid Search,NJ,Essential,Family Planner
23565,2024-06-26,Partner,GA,Essential,Budget Builder
23566,2024-05-23,Social,TX,Premium,Budget Builder
23567,2024-07-17,Referral,NJ,Essential,Investor
23568,2023-08-21,Organic,IL,Plus,Investor
23569,2024-05-05,Referral,TX,Essential,Budget Builder
23570,2025-10-13,Partner,NJ,Premium,Credit Improver
23571,2024-03-19,Paid Search,NY,Plus,Credit Improver
23572,2023-01-20,Referral,CA,Plus,Family Planner
23573,2023-04-21,Paid Search,NJ,Plus,Credit Improver
23574,2024-05-01,Paid Search,GA,Plus,Investor
23575,2023-03-30,Organic,GA,Essential,Credit Improver
23576,2024-03-09,Partner,FL,Plus,Budget Builder
23577,2023-03-13,Organic,NJ,Essential,Investor
23578,2025-04-01,Organic,FL,Essential,Budget Builder
23579,2025-03-26,Paid Search,NJ,Plus,Family Planner
23580,2024-02-08,Referral,GA,Essential,Budget Builder
23581,2023-09-08,Social,NY,Plus,Investor
23582,2025-05-18,Organic,NJ,Essential,Credit Improver
23583,2025-05-17,Partner,GA,Premium,Credit Improver
23584,2025-06-14,Referral,CA,Premium,Investor
23585,2023-09-13,Partner,IL,Plus,Budget Builder
23586,2025-05-22,Organic,TX,Essential,Family Planner
23587,2024-05-06,Paid Search,GA,Plus,Budget Builder
23588,2023-12-02,Paid Search,FL,Essential,Investor
23589,2024-09-24,Referral,TX,Essential,Investor
23590,2023-12-28,Referral,FL,Plus,Budget Builder
23591,2025-07-07,Social,IL,Plus,Investor
23592,2025-06-12,Organic,CA,Essential,Credit Improver
23593,2024-09-28,Paid Search,IL,Plus,Budget Builder
23594,2025-01-16,Referral,NY,Plus,Family Planner
23595,2024-11-13,Paid Search,NY,Essential,Family Planner
23596,2025-09-29,Social,FL,Essential,Budget Builder
23597,2025-10-03,Partner,GA,Plus,Budget Builder
23598,2024-11-23,Partner,NJ,Essential,Family Planner
23599,2023-08-03,Referral,GA,Essential,Family Planner
23600,2023-04-28,Paid Search,CA,Plus,Credit Improver
23601,2023-08-15,Paid Search,CA,Essential,Investor
23602,2025-06-09,Organic,CA,Essential,Family Planner
23603,2024-03-19,Social,TX,Plus,Family Planner
23604,2024-07-02,Paid Search,TX,Essential,Investor
23605,2025-04-08,Partner,CA,Essential,Budget Builder
23606,2023-01-12,Organic,CA,Plus,Credit Improver
23607,2024-05-03,Paid Search,TX,Plus,Investor
23608,2024-08-01,Referral,FL,Plus,Budget Builder
23609,2025-01-11,Paid Search,GA,Essential,Investor
23610,2023-06-17,Organic,TX,Essential,Budget Builder
23611,2025-08-18,Organic,IL,Essential,Credit Improver
23612,2023-07-19,Social,GA,Plus,Budget Builder
23613,2025-05-13,Social,NJ,Essential,Family Planner
23614,2025-01-23,Paid Search,CA,Essential,Credit Improver
23615,2025-02-12,Organic,FL,Essential,Credit Improver
23616,2023-04-07,Paid Search,FL,Essential,Budget Builder
23617,2023-03-12,Paid Search,TX,Premium,Family Planner
23618,2025-09-19,Organic,FL,Essential,Investor
23619,2023-12-23,Partner,NY,Essential,Credit Improver
23620,2025-03-22,Paid Search,TX,Premium,Family Planner
23621,2024-06-27,Social,TX,Premium,Budget Builder
23622,2023-09-11,Referral,TX,Plus,Credit Improver
23623,2025-09-14,Partner,NJ,Premium,Credit Improver
23624,2023-01-04,Referral,NY,Essential,Budget Builder
23625,2023-05-25,Referral,FL,Premium,Credit Improver
23626,2023-06-14,Paid Search,CA,Essential,Credit Improver
23627,2023-12-10,Organic,NY,Essential,Investor
23628,2024-06-03,Partner,GA,Essential,Family Planner
23629,2025-07-14,Paid Search,TX,Plus,Family Planner
23630,2024-08-31,Organic,CA,Plus,Budget Builder
23631,2024-05-26,Organic,TX,Essential,Investor
23632,2024-02-13,Organic,NJ,Essential,Budget Builder
23633,2024-03-11,Paid Search,IL,Plus,Budget Builder
23634,2024-06-25,Partner,TX,Plus,Investor
23635,2024-09-04,Organic,NY,Essential,Budget Builder
23636,2025-06-18,Paid Search,NJ,Plus,Credit Improver
23637,2024-07-16,Paid Search,TX,Essential,Budget Builder
23638,2024-07-28,Paid Search,GA,Plus,Investor
23639,2025-10-18,Organic,NY,Essential,Investor
23640,2023-12-09,Paid Search,IL,Plus,Investor
23641,2024-09-04,Paid Search,FL,Essential,Family Planner
23642,2023-05-09,Partner,TX,Essential,Family Planner
23643,2023-12-23,Organic,NJ,Plus,Credit Improver
23644,2025-08-16,Partner,FL,Plus,Investor
23645,2023-03-22,Partner,IL,Plus,Budget Builder
23646,2024-10-27,Social,TX,Essential,Credit Improver
23647,2025-02-19,Social,FL,Essential,Budget Builder
23648,2025-03-01,Partner,CA,Essential,Budget Builder
23649,2024-05-06,Social,CA,Essential,Credit Improver
23650,2023-08-13,Paid Search,IL,Essential,Budget Builder
23651,2025-09-13,Organic,NJ,Essential,Budget Builder
23652,2024-02-23,Paid Search,TX,Essential,Budget Builder
23653,2025-02-18,Partner,IL,Essential,Family Planner
23654,2023-05-17,Paid Search,NY,Essential,Family Planner
23655,2023-08-14,Partner,FL,Essential,Budget Builder
